id,date,flow_cfs,dis_min,dis_max,dateTime,day,month,year
686,11/17/2019,1.884097222,1.84,2.29,11/16/2019 14:00,16,11,2019
687,11/18/2019,1.873402778,1.82,1.98,11/17/2019 14:00,17,11,2019
688,11/19/2019,1.873958333,1.81,2.03,11/18/2019 14:00,18,11,2019
689,11/20/2019,1.846736111,1.73,1.95,11/19/2019 14:00,19,11,2019
690,11/21/2019,1.844340278,1.79,2.08,11/20/2019 14:00,20,11,2019
691,11/22/2019,1.871284722,1.79,2.01,11/21/2019 14:00,21,11,2019
692,11/23/2019,1.904270833,1.86,2.01,11/22/2019 14:00,22,11,2019
693,11/24/2019,1.900381944,1.86,2.01,11/23/2019 14:00,23,11,2019
694,11/25/2019,1.85548951,1.79,2.01,11/24/2019 14:00,24,11,2019
695,11/26/2019,1.869722222,1.79,1.93,11/25/2019 14:00,25,11,2019
696,11/27/2019,1.875069444,1.79,1.93,11/26/2019 14:00,26,11,2019
697,11/28/2019,1.887465278,1.86,1.93,11/27/2019 14:00,27,11,2019
698,11/29/2019,1.898159722,1.86,1.93,11/28/2019 14:00,28,11,2019
699,11/30/2019,1.911875,1.86,2.01,11/29/2019 14:00,29,11,2019
700,12/1/2019,1.960381944,1.86,2.08,11/30/2019 14:00,1,11,2019
701,12/2/2019,1.954444444,1.93,2.01,12/1/2019 14:00,1,12,2019
702,12/3/2019,2.025729167,1.93,2.16,12/2/2019 14:00,2,12,2019
703,12/4/2019,2.031215278,2.01,2.16,12/3/2019 14:00,3,12,2019
704,12/5/2019,2.053819444,2.01,2.16,12/4/2019 14:00,4,12,2019
705,12/6/2019,3.367421603,2.01,61.7,12/5/2019 14:00,5,12,2019
706,12/7/2019,2.070967742,2.01,2.08,12/6/2019 14:00,6,12,2019
707,12/8/2019,2.110251572,2.01,2.16,12/7/2019 15:35,7,12,2019
708,12/9/2019,2.058181818,2.01,2.16,12/8/2019 14:00,8,12,2019
709,12/10/2019,2.033368056,2.01,2.16,12/9/2019 14:00,9,12,2019
710,12/11/2019,2.034479167,1.93,2.16,12/10/2019 14:00,10,12,2019
711,12/12/2019,2.045694444,1.93,2.16,12/11/2019 14:00,11,12,2019
712,12/13/2019,5.598466899,2.01,108,12/12/2019 14:00,12,12,2019
713,12/14/2019,2.538611111,2.41,2.67,12/13/2019 14:00,13,12,2019
714,12/15/2019,2.401423611,2.32,2.49,12/14/2019 14:00,14,12,2019
715,12/16/2019,2.349548611,2.24,3.38,12/15/2019 14:00,15,12,2019
716,12/17/2019,2.512604167,2.41,3.73,12/16/2019 14:00,16,12,2019
717,12/18/2019,2.375226481,2.24,2.49,12/17/2019 14:00,17,12,2019
718,12/19/2019,2.280590278,2.24,2.41,12/18/2019 14:00,18,12,2019
719,12/20/2019,2.265138889,2.16,2.58,12/19/2019 14:00,19,12,2019
720,12/21/2019,2.251111111,2.16,2.32,12/20/2019 14:00,20,12,2019
721,12/22/2019,2.225555556,2.16,2.32,12/21/2019 14:00,21,12,2019
722,12/23/2019,2.189444444,2.16,2.24,12/22/2019 14:00,22,12,2019
723,12/24/2019,2.182777778,2.08,2.24,12/23/2019 14:00,23,12,2019
724,12/25/2019,2.280625,2.08,19.6,12/24/2019 14:00,24,12,2019
725,12/26/2019,5.936909722,2.67,86.5,12/25/2019 14:00,25,12,2019
726,12/27/2019,2.514340278,2.32,2.77,12/26/2019 14:00,26,12,2019
727,12/28/2019,2.588576389,2.32,3.49,12/27/2019 14:00,27,12,2019
728,12/29/2019,2.558923611,2.32,2.77,12/28/2019 14:00,28,12,2019
729,12/30/2019,2.395555556,2.32,2.58,12/29/2019 14:00,29,12,2019
730,12/31/2019,2.358125,2.32,2.41,12/30/2019 14:00,30,12,2019
731,1/1/2020,2.36,2.32,2.41,12/31/2019 14:00,1,1,2019
732,1/2/2020,2.361597222,2.16,2.49,1/1/2020 14:00,1,1,2020
733,1/3/2020,2.350915493,2.16,3.61,1/2/2020 14:00,2,1,2020
734,1/4/2020,3.013194444,2.16,4.71,1/3/2020 14:00,3,1,2020
735,1/5/2020,3.147118056,2.77,4.38,1/4/2020 14:00,4,1,2020
736,1/6/2020,2.592743056,2.41,2.96,1/5/2020 14:00,5,1,2020
737,1/7/2020,2.334230769,2.24,2.49,1/6/2020 14:00,6,1,2020
738,1/8/2020,2.288229167,2.24,2.41,1/7/2020 14:00,7,1,2020
739,1/9/2020,2.676423611,2.24,5.52,1/8/2020 14:00,8,1,2020
740,1/10/2020,3.112532751,2.67,6.34,1/9/2020 14:00,9,1,2020
741,1/11/2020,2.812743056,2.55,3.42,1/10/2020 14:00,10,1,2020
742,1/12/2020,2.534618056,2.45,2.78,1/11/2020 14:00,11,1,2020
743,1/13/2020,2.651041667,2.34,3.02,1/12/2020 14:00,12,1,2020
744,1/14/2020,2.442708333,2.24,2.67,1/13/2020 14:00,13,1,2020
745,1/15/2020,2.345798611,2.24,2.45,1/14/2020 14:00,14,1,2020
746,1/16/2020,2.327048611,2.24,2.45,1/15/2020 14:00,15,1,2020
747,1/17/2020,2.679756944,2.24,6.21,1/16/2020 14:00,16,1,2020
748,1/18/2020,2.371458333,2.24,2.55,1/17/2020 14:00,17,1,2020
749,1/19/2020,2.247361111,2.16,2.34,1/18/2020 14:00,18,1,2020
750,1/20/2020,2.215853659,2.16,2.45,1/19/2020 14:00,19,1,2020
751,1/21/2020,2.224947735,2.12,2.32,1/20/2020 14:00,20,1,2020
752,1/22/2020,2.203368794,2.01,2.32,1/21/2020 14:00,21,1,2020
753,1/23/2020,2.102256944,2.01,2.16,1/22/2020 14:00,22,1,2020
754,1/24/2020,2.108055556,2.08,2.16,1/23/2020 14:00,23,1,2020
755,1/25/2020,2.110277778,2.08,2.16,1/24/2020 14:00,24,1,2020
756,1/26/2020,2.109166667,2.08,2.24,1/25/2020 14:00,25,1,2020
757,1/27/2020,2.09506993,2.01,2.16,1/26/2020 14:00,26,1,2020
758,1/28/2020,2.109548611,2.01,2.16,1/27/2020 14:00,27,1,2020
759,1/29/2020,2.112777778,2.08,2.16,1/28/2020 14:00,28,1,2020
760,1/30/2020,2.100833333,2.08,2.16,1/29/2020 14:00,29,1,2020
761,1/31/2020,2.111219512,2.08,2.16,1/30/2020 14:00,30,1,2020
762,2/1/2020,2.131388889,2.08,2.24,1/31/2020 14:00,1,1,2020
763,2/2/2020,2.182648084,2.08,2.41,2/1/2020 14:00,1,2,2020
764,2/3/2020,2.119166667,2.08,2.24,2/2/2020 14:00,2,2,2020
765,2/4/2020,2.109444444,2.08,2.24,2/3/2020 14:00,3,2,2020
766,2/5/2020,2.111944444,2.08,2.16,2/4/2020 14:00,4,2,2020
767,2/6/2020,2.997986111,2.08,41.4,2/5/2020 14:00,5,2,2020
768,2/7/2020,3.205729167,2.49,18,2/6/2020 14:00,6,2,2020
769,2/8/2020,2.333333333,2.24,2.58,2/7/2020 14:00,7,2,2020
770,2/9/2020,2.199166667,2.16,2.32,2/8/2020 14:00,8,2,2020
771,2/10/2020,2.1825,2.08,2.24,2/9/2020 14:00,9,2,2020
772,2/11/2020,2.205347222,2.16,2.49,2/10/2020 14:00,10,2,2020
773,2/12/2020,2.185833333,2.08,2.32,2/11/2020 14:00,11,2,2020
774,2/13/2020,2.139444444,2.08,2.24,2/12/2020 14:00,12,2,2020
775,2/14/2020,2.187395833,2.08,2.49,2/13/2020 14:00,13,2,2020
776,2/15/2020,2.179722222,2.08,2.24,2/14/2020 14:00,14,2,2020
777,2/16/2020,2.143611111,2.08,2.24,2/15/2020 14:00,15,2,2020
778,2/17/2020,2.11,2.08,2.16,2/16/2020 14:00,16,2,2020
779,2/18/2020,2.101111111,2.08,2.16,2/17/2020 14:00,17,2,2020
780,2/19/2020,2.095034722,2.01,2.16,2/18/2020 14:00,18,2,2020
781,2/20/2020,2.0928125,2.01,2.16,2/19/2020 14:00,19,2,2020
782,2/21/2020,2.093888889,2.08,2.16,2/20/2020 14:00,20,2,2020
783,2/22/2020,2.073402778,2.01,2.16,2/21/2020 14:00,21,2,2020
784,2/23/2020,1.980451389,1.93,2.08,2/22/2020 14:00,22,2,2020
785,2/24/2020,1.956666667,1.93,2.01,2/23/2020 14:00,23,2,2020
786,2/25/2020,1.968055556,1.93,2.01,2/24/2020 14:00,24,2,2020
787,2/26/2020,1.957038328,1.93,2.01,2/25/2020 14:00,25,2,2020
788,2/27/2020,1.971736111,1.93,2.08,2/26/2020 14:00,26,2,2020
789,2/28/2020,1.999375,1.93,2.08,2/27/2020 14:00,27,2,2020
790,2/29/2020,1.991979167,1.86,2.08,2/28/2020 14:00,28,2,2020
791,3/1/2020,2.006145833,1.93,2.16,2/29/2020 14:00,1,2,2020
792,3/2/2020,2.030659722,1.93,2.16,3/1/2020 14:00,1,3,2020
793,3/3/2020,10.31125,2.01,347,3/2/2020 14:00,2,3,2020
794,3/4/2020,2.200384615,2.01,2.49,3/3/2020 14:00,3,3,2020
795,3/5/2020,1.99902439,1.93,2.16,3/4/2020 14:00,4,3,2020
796,3/6/2020,1.975208333,1.93,2.24,3/5/2020 14:00,5,3,2020
797,3/7/2020,1.946319444,1.86,2.01,3/6/2020 14:00,6,3,2020
798,3/8/2020,1.955498155,1.86,2.08,3/7/2020 14:00,7,3,2020
799,3/9/2020,1.956328671,1.86,2.08,3/8/2020 14:00,8,3,2020
800,3/10/2020,1.940957447,1.86,2.01,3/9/2020 14:00,9,3,2020
801,3/11/2020,2.010547445,1.86,2.08,3/10/2020 14:00,10,3,2020
802,3/12/2020,2.025800712,1.93,2.16,3/11/2020 14:00,11,3,2020
803,3/13/2020,2.051254355,2.01,2.24,3/12/2020 14:00,12,3,2020
804,3/14/2020,2.03625,2.01,2.08,3/13/2020 14:00,13,3,2020
805,3/15/2020,5.454305556,2.01,40.2,3/14/2020 14:00,14,3,2020
806,3/16/2020,4.217222222,2.67,18.1,3/15/2020 14:00,15,3,2020
807,3/17/2020,8.390798611,2.77,97.3,3/16/2020 14:00,16,3,2020
808,3/18/2020,4.296006944,2.86,18.1,3/17/2020 14:00,17,3,2020
809,3/19/2020,4.655763889,2.77,43,3/18/2020 14:00,18,3,2020
810,3/20/2020,2.56815331,2.32,2.86,3/19/2020 14:00,19,3,2020
811,3/21/2020,2.335088339,2.24,2.49,3/20/2020 14:00,20,3,2020
812,3/22/2020,2.328146853,2.24,2.67,3/21/2020 14:00,21,3,2020
813,3/23/2020,2.277727273,2.16,2.58,3/22/2020 14:00,22,3,2020
814,3/24/2020,2.222222222,2.16,2.32,3/23/2020 14:00,23,3,2020
815,3/25/2020,2.227569444,2.16,2.41,3/24/2020 14:00,24,3,2020
816,3/26/2020,2.219791667,2.16,2.41,3/25/2020 14:00,25,3,2020
817,3/27/2020,2.208611111,2.16,2.32,3/26/2020 14:00,26,3,2020
818,3/28/2020,7.406284722,2.16,61.5,3/27/2020 14:00,27,3,2020
819,3/29/2020,8.856423611,3.49,158,3/28/2020 14:00,28,3,2020
820,3/30/2020,3.08180212,2.67,4.36,3/29/2020 14:00,29,3,2020
821,3/31/2020,2.6025,2.41,2.77,3/30/2020 14:00,30,3,2020
822,4/1/2020,2.431770833,2.32,2.58,3/31/2020 14:00,1,3,2020
823,4/2/2020,2.321527778,2.24,2.41,4/1/2020 14:00,1,4,2020
824,4/3/2020,2.255944056,2.16,2.32,4/2/2020 14:00,2,4,2020
825,4/4/2020,2.199756944,2.08,3.27,4/3/2020 14:00,3,4,2020
826,4/5/2020,2.177839721,2.16,2.24,4/4/2020 14:00,4,4,2020
827,4/6/2020,2.1575,2.08,2.24,4/5/2020 14:00,5,4,2020
828,4/7/2020,2.199236111,2.08,2.58,4/6/2020 14:00,6,4,2020
829,4/8/2020,2.145833333,2.08,2.24,4/7/2020 14:00,7,4,2020
830,4/9/2020,2.176319444,2.08,2.49,4/8/2020 14:00,8,4,2020
831,4/10/2020,2.108888889,2.08,2.16,4/9/2020 14:00,9,4,2020
832,4/11/2020,2.09533101,2.01,2.16,4/10/2020 14:00,10,4,2020
833,4/12/2020,2.025364964,2.01,2.16,4/11/2020 14:50,11,4,2020
834,4/13/2020,7.645804196,1.93,156,4/12/2020 14:00,12,4,2020
835,4/14/2020,5.594216028,2.67,53.3,4/13/2020 14:00,13,4,2020
836,4/15/2020,3.429581882,2.58,14.2,4/14/2020 14:00,14,4,2020
837,4/16/2020,2.360243902,2.16,2.58,4/15/2020 14:00,15,4,2020
838,4/17/2020,2.124076655,2.01,2.24,4/16/2020 14:00,16,4,2020
839,4/18/2020,2.072175439,2.01,2.16,4/17/2020 14:00,17,4,2020
840,4/19/2020,2.042961672,1.93,2.77,4/18/2020 14:00,18,4,2020
841,4/20/2020,1.949122807,1.86,2.08,4/19/2020 14:00,19,4,2020
842,4/21/2020,1.957394366,1.86,2.08,4/20/2020 14:00,20,4,2020
843,4/22/2020,1.962752613,1.86,2.08,4/21/2020 14:00,21,4,2020
844,4/23/2020,1.952857143,1.86,2.02,4/22/2020 14:00,22,4,2020
845,4/24/2020,1.904599303,1.86,2.01,4/23/2020 14:00,23,4,2020
846,4/25/2020,1.901114983,1.86,2.01,4/24/2020 14:00,24,4,2020
847,4/26/2020,1.88369338,1.79,2.01,4/25/2020 14:00,25,4,2020
848,4/27/2020,1.931254355,1.86,2.01,4/26/2020 14:00,26,4,2020
849,4/28/2020,1.904738676,1.79,2.01,4/27/2020 14:00,27,4,2020
850,4/29/2020,1.919090909,1.86,2.01,4/28/2020 14:00,28,4,2020
851,4/30/2020,1.917108014,1.86,2.32,4/29/2020 14:00,29,4,2020
852,5/1/2020,1.93154386,1.79,2.08,4/30/2020 14:05,1,4,2020
853,5/2/2020,1.870522648,1.79,2.01,5/1/2020 14:00,1,5,2020
854,5/3/2020,1.891010453,1.79,2.01,5/2/2020 14:00,2,5,2020
855,5/4/2020,1.823414634,1.79,1.93,5/3/2020 14:00,3,5,2020
856,5/5/2020,1.802937063,1.73,1.93,5/4/2020 14:00,4,5,2020
857,5/6/2020,1.79445993,1.73,1.86,5/5/2020 14:00,5,5,2020
858,5/7/2020,1.830809859,1.73,1.93,5/6/2020 14:00,6,5,2020
859,5/8/2020,1.791017544,1.66,2.01,5/7/2020 14:00,7,5,2020
860,5/9/2020,1.764703833,1.73,1.79,5/8/2020 14:00,8,5,2020
861,5/10/2020,1.723809524,1.66,1.79,5/9/2020 14:00,9,5,2020
862,5/11/2020,1.73506993,1.66,1.86,5/10/2020 14:00,10,5,2020
863,5/12/2020,1.74087108,1.73,1.79,5/11/2020 14:00,11,5,2020
864,5/13/2020,1.719586466,1.66,1.79,5/12/2020 14:00,12,5,2020
865,5/14/2020,1.730318021,1.66,2.32,5/13/2020 14:00,13,5,2020
866,5/15/2020,1.718954704,1.66,2.08,5/14/2020 14:00,14,5,2020
867,5/16/2020,1.705714286,1.66,1.73,5/15/2020 14:00,15,5,2020
868,5/17/2020,1.689810606,1.6,1.73,5/16/2020 14:40,16,5,2020
869,5/18/2020,1.660596491,1.6,1.73,5/17/2020 14:00,17,5,2020
870,5/19/2020,1.664320557,1.6,1.79,5/18/2020 14:00,18,5,2020
871,5/20/2020,1.65466899,1.6,1.73,5/19/2020 14:00,19,5,2020
872,5/21/2020,1.657665505,1.6,1.73,5/20/2020 14:00,20,5,2020
873,5/22/2020,1.675017422,1.6,1.79,5/21/2020 14:00,21,5,2020
874,5/23/2020,1.681289199,1.6,1.79,5/22/2020 14:00,22,5,2020
875,5/24/2020,1.681943463,1.6,1.79,5/23/2020 14:00,23,5,2020
876,5/25/2020,1.61721519,1.54,1.66,5/24/2020 14:00,24,5,2020
877,5/26/2020,1.681532847,1.54,1.86,5/25/2020 18:05,25,5,2020
878,5/27/2020,1.58869403,1.48,1.73,5/26/2020 14:00,26,5,2020
879,5/28/2020,1.612961672,1.54,1.66,5/27/2020 14:00,27,5,2020
880,5/29/2020,1.608290909,1.54,1.66,5/28/2020 14:00,28,5,2020
881,5/30/2020,1.6109,1.48,1.66,5/29/2020 14:00,29,5,2020
882,5/31/2020,1.556666667,1.54,1.58,5/30/2020 15:40,30,5,2020
883,6/1/2020,1.50800813,1.48,1.54,5/31/2020 15:40,1,5,2020
884,6/2/2020,1.502369338,1.42,1.6,6/1/2020 14:00,1,6,2020
885,6/3/2020,1.498576512,1.42,1.6,6/2/2020 14:00,2,6,2020
886,6/4/2020,1.476236934,1.42,1.6,6/3/2020 14:00,3,6,2020
887,6/5/2020,1.488603774,1.42,1.66,6/4/2020 14:00,4,6,2020
888,6/6/2020,1.449045936,1.42,1.66,6/5/2020 14:05,5,6,2020
889,6/7/2020,1.463874539,1.42,1.73,6/6/2020 14:00,6,6,2020
890,6/8/2020,1.495180723,1.42,1.54,6/7/2020 14:00,7,6,2020
891,6/9/2020,1.531552347,1.48,1.6,6/8/2020 14:50,8,6,2020
892,6/10/2020,1.5266171,1.48,1.6,6/9/2020 14:00,9,6,2020
893,6/11/2020,1.514285714,1.48,1.66,6/10/2020 15:40,10,6,2020
894,6/12/2020,1.513669065,1.48,1.6,6/11/2020 14:45,11,6,2020
895,6/13/2020,1.510522648,1.42,1.54,6/12/2020 14:00,12,6,2020
896,6/14/2020,1.489512195,1.42,1.54,6/13/2020 14:00,13,6,2020
897,6/15/2020,1.482105263,1.42,1.54,6/14/2020 14:00,14,6,2020
898,6/16/2020,1.446808511,1.36,1.6,6/15/2020 14:00,15,6,2020
899,6/17/2020,1.452195122,1.42,1.54,6/16/2020 14:00,16,6,2020
900,6/18/2020,1.443348416,1.36,1.6,6/17/2020 14:00,17,6,2020
901,6/19/2020,1.457120623,1.42,1.54,6/18/2020 15:05,18,6,2020
902,6/20/2020,1.4575,1.44,1.47,6/19/2020 14:30,19,6,2020
903,6/21/2020,1.434223602,1.31,1.54,6/20/2020 14:30,20,6,2020
904,6/22/2020,1.446596491,1.31,1.66,6/21/2020 14:00,21,6,2020
905,6/23/2020,1.448222222,1.42,1.93,6/22/2020 14:20,22,6,2020
906,6/24/2020,1.468629032,1.42,1.6,6/23/2020 14:00,23,6,2020
907,6/25/2020,1.457376426,1.42,1.6,6/24/2020 14:30,24,6,2020
908,6/26/2020,1.484365079,1.36,1.86,6/25/2020 14:00,25,6,2020
909,6/27/2020,1.439166667,1.42,1.46,6/26/2020 14:55,26,6,2020
910,6/28/2020,1.459917355,1.36,1.54,6/27/2020 14:05,27,6,2020
911,6/29/2020,1.479107807,1.42,1.6,6/28/2020 14:40,28,6,2020
912,6/30/2020,1.479368932,1.42,1.55,6/29/2020 15:05,29,6,2020
913,7/1/2020,1.479776119,1.36,1.54,6/30/2020 14:10,1,6,2020
914,7/2/2020,1.469965157,1.36,1.54,7/1/2020 14:00,1,7,2020
915,7/3/2020,1.491707317,1.42,1.6,7/2/2020 14:00,2,7,2020
916,7/4/2020,1.515958188,1.42,1.79,7/3/2020 14:00,3,7,2020
917,7/5/2020,1.469547038,1.36,1.54,7/4/2020 14:00,4,7,2020
918,7/6/2020,1.481188811,1.36,1.6,7/5/2020 14:00,5,7,2020
919,7/7/2020,1.468706294,1.34,1.53,7/6/2020 14:00,6,7,2020
920,7/8/2020,1.455174825,1.34,1.58,7/7/2020 14:00,7,7,2020
921,7/9/2020,1.423310105,1.35,1.55,7/8/2020 14:00,8,7,2020
922,7/10/2020,1.448426573,1.33,1.54,7/9/2020 14:00,9,7,2020
923,7/11/2020,1.421811847,1.3,1.5,7/10/2020 14:00,10,7,2020
924,7/12/2020,1.43965035,1.33,1.56,7/11/2020 14:00,11,7,2020
925,7/13/2020,1.473867596,1.36,1.54,7/12/2020 14:00,12,7,2020
926,7/14/2020,1.473717472,1.36,1.86,7/13/2020 14:00,13,7,2020
927,7/15/2020,1.407067138,1.36,1.54,7/14/2020 14:00,14,7,2020
928,7/16/2020,1.385174825,1.31,1.48,7/15/2020 14:00,15,7,2020
929,7/17/2020,1.403205575,1.25,1.48,7/16/2020 14:00,16,7,2020
930,7/18/2020,1.41358885,1.31,1.48,7/17/2020 14:00,17,7,2020
931,7/19/2020,1.418362369,1.31,1.48,7/18/2020 14:00,18,7,2020
932,7/20/2020,1.419120879,1.36,1.48,7/19/2020 14:00,19,7,2020
933,7/21/2020,1.409894737,1.36,1.48,7/20/2020 14:00,20,7,2020
934,7/22/2020,1.484095941,1.36,1.73,7/21/2020 14:00,21,7,2020
935,7/23/2020,1.376819788,1.31,1.47,7/22/2020 14:00,22,7,2020
936,7/24/2020,1.380979021,1.31,1.63,7/23/2020 14:00,23,7,2020
937,7/25/2020,1.366631579,1.27,1.47,7/24/2020 14:00,24,7,2020
938,7/26/2020,1.369686411,1.27,1.43,7/25/2020 14:00,25,7,2020
939,7/27/2020,1.378811189,1.31,1.48,7/26/2020 14:00,26,7,2020
940,7/28/2020,1.406070175,1.31,1.48,7/27/2020 14:00,27,7,2020
941,7/29/2020,1.435298246,1.31,1.66,7/28/2020 14:00,28,7,2020
942,7/30/2020,1.448521127,1.36,1.6,7/29/2020 14:00,29,7,2020
943,7/31/2020,1.409236111,1.31,1.48,7/30/2020 14:00,30,7,2020
944,8/1/2020,1.391006944,1.25,1.48,7/31/2020 14:00,1,7,2020
945,8/2/2020,1.419375,1.36,1.48,8/1/2020 14:00,1,8,2020
946,8/3/2020,1.436666667,1.36,1.48,8/2/2020 14:00,2,8,2020
947,8/4/2020,1.44494382,1.36,1.54,8/3/2020 14:00,3,8,2020
948,8/5/2020,1.461232877,1.36,1.54,8/4/2020 14:00,4,8,2020
949,8/6/2020,1.471885714,1.36,1.54,8/5/2020 14:40,5,8,2020
950,8/7/2020,1.464166667,1.46,1.47,8/6/2020 15:05,6,8,2020
951,8/8/2020,1.4525,1.45,1.46,8/7/2020 15:05,7,8,2020
952,8/9/2020,1.439166667,1.43,1.44,8/8/2020 15:05,8,8,2020
953,8/10/2020,1.43,1.43,1.43,8/9/2020 15:05,9,8,2020
954,8/11/2020,1.42,1.42,1.42,8/10/2020 15:05,10,8,2020
955,8/12/2020,1.40943662,1.36,1.54,8/11/2020 14:10,11,8,2020
956,8/13/2020,1.404375,1.36,1.54,8/12/2020 14:00,12,8,2020
957,8/14/2020,1.457118056,1.31,1.48,8/13/2020 14:00,13,8,2020
958,8/15/2020,1.433165468,1.36,1.54,8/14/2020 14:00,14,8,2020
959,8/16/2020,1.424826389,1.31,1.54,8/15/2020 14:00,15,8,2020
960,8/17/2020,1.428125,1.36,1.54,8/16/2020 14:00,16,8,2020
961,8/18/2020,1.427708333,1.36,1.48,8/17/2020 14:00,17,8,2020
962,8/19/2020,1.43993007,1.36,1.54,8/18/2020 14:00,18,8,2020
963,8/20/2020,1.460625,1.42,1.48,8/19/2020 14:00,19,8,2020
964,8/21/2020,1.4875,1.42,1.54,8/20/2020 14:00,20,8,2020
965,8/22/2020,1.404475524,1.36,1.48,8/21/2020 14:00,21,8,2020
966,8/23/2020,1.388321678,1.36,1.48,8/22/2020 14:00,22,8,2020
967,8/24/2020,1.379166667,1.36,1.42,8/23/2020 14:00,23,8,2020
968,8/25/2020,1.395868056,1.31,1.42,8/24/2020 14:00,24,8,2020
969,8/26/2020,1.413958333,1.36,1.48,8/25/2020 14:00,25,8,2020
970,8/27/2020,1.3775,1.31,1.48,8/26/2020 14:00,26,8,2020
971,8/28/2020,1.385034722,1.31,1.42,8/27/2020 14:00,27,8,2020
972,8/29/2020,1.399547038,1.31,1.42,8/28/2020 14:00,28,8,2020
973,8/30/2020,1.364375,1.31,1.42,8/29/2020 14:00,29,8,2020
974,8/31/2020,1.410208333,1.36,1.48,8/30/2020 14:00,30,8,2020
975,9/1/2020,1.44125,1.42,1.48,8/31/2020 14:00,1,8,2020
976,9/2/2020,1.463333333,1.42,1.66,9/1/2020 14:00,1,9,2020
977,9/3/2020,1.436783217,1.42,1.48,9/2/2020 14:00,2,9,2020
978,9/4/2020,1.451875,1.42,1.48,9/3/2020 14:00,3,9,2020
979,9/5/2020,1.440833333,1.36,1.48,9/4/2020 14:00,4,9,2020
980,9/6/2020,1.462916667,1.36,1.54,9/5/2020 14:00,5,9,2020
981,9/7/2020,1.445625,1.36,1.48,9/6/2020 14:00,6,9,2020
982,9/8/2020,1.400140845,1.36,1.48,9/7/2020 14:00,7,9,2020
983,9/9/2020,1.416736111,1.31,1.48,9/8/2020 14:00,8,9,2020
984,9/10/2020,1.382326389,1.31,1.42,9/9/2020 14:00,9,9,2020
985,9/11/2020,1.378993056,1.31,1.42,9/10/2020 14:00,10,9,2020
986,9/12/2020,1.374756944,1.31,1.42,9/11/2020 14:00,11,9,2020
987,9/13/2020,1.369011407,1.31,1.42,9/12/2020 14:00,12,9,2020
988,9/14/2020,1.4382,1.38,1.48,9/13/2020 14:00,13,9,2020
989,9/15/2020,1.435625,1.42,1.48,9/14/2020 14:00,14,9,2020
990,9/16/2020,1.435208333,1.36,1.48,9/15/2020 14:00,15,9,2020
991,9/17/2020,1.435208333,1.36,1.48,9/16/2020 14:00,16,9,2020
992,9/18/2020,1.390947368,1.36,1.48,9/17/2020 14:00,17,9,2020
993,9/19/2020,1.365480427,1.31,1.48,9/18/2020 14:35,18,9,2020
994,9/20/2020,1.3671777,1.31,1.42,9/19/2020 14:00,19,9,2020
995,9/21/2020,1.373380282,1.31,1.42,9/20/2020 14:00,20,9,2020
996,9/22/2020,1.395833333,1.36,1.54,9/21/2020 14:00,21,9,2020
997,9/23/2020,1.417083333,1.36,1.48,9/22/2020 14:00,22,9,2020
998,9/24/2020,1.49802139,1.36,2.16,9/23/2020 14:00,23,9,2020
999,9/25/2020,1.41,1.41,1.41,9/24/2020 14:10,24,9,2020
1000,9/26/2020,1.409375,1.4,1.41,9/25/2020 14:10,25,9,2020
1001,9/27/2020,1.4,1.4,1.4,9/26/2020 14:10,26,9,2020
1002,9/28/2020,1.4,1.4,1.4,9/27/2020 14:10,27,9,2020
1003,9/29/2020,1.4,1.4,1.4,9/28/2020 14:10,28,9,2020
1004,9/30/2020,1.392708333,1.39,1.4,9/29/2020 14:10,29,9,2020
1005,10/1/2020,1.39,1.39,1.39,9/30/2020 14:10,1,9,2020
1006,10/2/2020,1.51779661,1.39,2.08,10/1/2020 14:10,1,10,2020
1007,10/3/2020,1.636807018,1.42,2.71,10/2/2020 14:00,2,10,2020
1008,10/4/2020,1.512842105,1.42,1.6,10/3/2020 14:00,3,10,2020
1009,10/5/2020,1.489052632,1.42,1.6,10/4/2020 14:00,4,10,2020
1010,10/6/2020,1.489618321,1.42,2.24,10/5/2020 14:00,5,10,2020
1011,10/7/2020,1.505714286,1.48,1.54,10/6/2020 14:00,6,10,2020
1012,10/8/2020,1.494216028,1.42,1.54,10/7/2020 14:00,7,10,2020
1013,10/9/2020,1.486947368,1.48,1.54,10/8/2020 14:00,8,10,2020
1014,10/10/2020,1.52826087,1.48,1.6,10/9/2020 14:25,9,10,2020
1015,10/11/2020,1.562563025,1.48,1.71,10/10/2020 14:00,10,10,2020
1016,10/12/2020,1.538333333,1.49,1.84,10/11/2020 14:00,11,10,2020
1017,10/13/2020,1.5290625,1.42,2,10/12/2020 14:00,12,10,2020
1018,10/14/2020,1.465128205,1.36,2.16,10/13/2020 14:00,13,10,2020
1019,10/15/2020,1.466527778,1.36,2.01,10/14/2020 14:00,14,10,2020
1020,10/16/2020,1.496620209,1.36,2.08,10/15/2020 14:00,15,10,2020
1021,10/17/2020,1.439578947,1.36,1.54,10/16/2020 14:00,16,10,2020
1022,10/18/2020,1.450036765,1.31,1.54,10/17/2020 14:00,17,10,2020
1023,10/19/2020,1.445277778,1.36,2.01,10/18/2020 14:00,18,10,2020
1024,10/20/2020,1.408368056,1.36,2.01,10/19/2020 14:00,19,10,2020
1025,10/21/2020,1.402083333,1.36,1.48,10/20/2020 14:00,20,10,2020
1026,10/22/2020,1.407777778,1.31,1.48,10/21/2020 14:00,21,10,2020
